image_number,sheet_url,label_url
40520, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f67349ad5a1026810bfcc, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c03e08e9b000e9b4474
37817, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f53b96c613b026c7444f6, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c05d7a04c000d8d2ace
41483, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f6d259ad5a1026910c546, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c05d7a04c00108d14ac
38049, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f54f7b83f690264c1588b, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c06e08e9b000f9b26b7
37628, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f52846c613b026c744492, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c08d7a04c00108d14b0
40434, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f6632594d90026cda2585, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c09d7a04c00108d14b6
39831, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f6192594d90026dda2387, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c09e08e9b000e9b4479
39706, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f6089b83f690263c15ee1, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c0ad7a04c00108d14bb
38412, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f571c9ad5a1026810b835, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c0bd7a04c000e8d97eb
40038, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f63576c613b026e744a52, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c0bd7a04c000d8d2ad5
38463, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f57b5b83f690263c15b0d, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c0cd7a04c00108d14bf
41987, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f700b6c613b026e74503a, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c0ed7a04c000e8d97f0
41187, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f6bc4b83f690264c16281, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c0fd7a04c000e8d97f6
39101, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f5c9e6c613b026d7448ec, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c10d7a04c00108d14c6
40417, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f65f3594d90026dda262c, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c10d7a04c000d8d2adc
42708, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f751f6c613b026f74520b, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c11d7a04c00108d14c9
40604, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f67e29ad5a1026910c32b, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c12d7a04c00108d14cc
38838, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f5ad36c613b026f744787, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c13e08e9b000d9bbc01
42910, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f7679b83f690262c1659f, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c14d7a04c00108d14cf
41172, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f6b7db83f690265c161bc, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c15d7a04c000e8d97ff
38946, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f5b61594d90026dda213b, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c16d7a04c000f8d3703
42243, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f71ec6c613b026e7450c0, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c16d7a04c000d8d2ae4
42431, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f739d6c613b026d7452a4, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c16d7a04c00108d14d3
39286, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f5df76c613b026d744967, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c18d7a04c000e8d9806
40082, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f63a79ad5a1026710bbc7, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c1ae08e9b000e9b4484
40232, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f64c9b83f690264c15ecf, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c1ad7a04c000f8d3709
38542, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f58b5594d90026cda1f17, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c1bd7a04c000d8d2aea
38827, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f5ac59ad5a1026910bb85, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c1be08e9b000f9b26c8
38241, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f55deb83f690265c15861, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c1cd7a04c00108d14da
42019, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f706cb83f690262c163de, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c1de08e9b000e9b4488
40952, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f6a19594d90026eda2a8a, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c1ee08e9b000f9b26cd
38824, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f5af66c613b026f744797, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c20e08e9b000d9bbc0f
38633, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f59766c613b026d744791, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c20e08e9b000e9b448c
38512, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f58679ad5a1026710b81a, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c20e08e9b000e9b4490
39402, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f5e81594d90026cda2137, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c21d7a04c00108d14e1
38143, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f55516c613b026e7444d6, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c24e08e9b000d9bbc16
43020, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f77b06c613b026c74534c, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c24e08e9b00109b1671
38499, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f580b9ad5a1026910ba62, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c24e08e9b000d9bbc1a
41107, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f6ad99ad5a1026610beaf, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c25e08e9b000d9bbc20
42798, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f759f6c613b026c745295, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c26d7a04c000f8d3714
40530, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f6739594d90026eda296a, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c28e08e9b000d9bbc29
42419, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f738db83f690262c164c8, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c29e08e9b000d9bbc2d
38393, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f56e29ad5a1026610b665, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c29e08e9b000f9b26d8
40087, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f63df9ad5a1026910bf72, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c2be08e9b00109b1678
41491, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f6d51594d90026bda2796, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c2bd7a04c000d8d2af9
38424, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f57326c613b026d74469f, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c2de08e9b000d9bbc37
40055, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f636e9ad5a1026610bade, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c2dd7a04c000f8d371a
40160, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f64266c613b026f744ad3, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c2ee08e9b000e9b44a2
40840, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f6976b83f690263c1642c, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c2fe08e9b00109b167f
39325, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f5e409ad5a1026810bafe, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c30d7a04c000d8d2b00
40484, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f66e6594d90026dda26e8, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c30e08e9b000d9bbc3d
42297, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f7292b83f690263c16770, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c31d7a04c000f8d3720
40228, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f64c6b83f690264c15ec4, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c34d7a04c000e8d981c
42704, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f750bb83f690264c16531, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c34d7a04c000e8d981f
38507, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f586a594d90026cda1f01, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c35d7a04c00108d14f0
41026, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f6a836c613b026d744fb6, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c35e08e9b000f9b26e7
38401, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f57379ad5a1026610b686, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c35e08e9b000e9b44b0
42347, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f73466c613b026c7451fb, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c37d7a04c000f8d3728
38451, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f5787b83f690265c1592b, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c39e08e9b000f9b26eb
39696, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f6090594d90026eda24ba, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c3ae08e9b000d9bbc4b
38809, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f5ab2594d90026cda1fcd, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c3ae08e9b000d9bbc4e
42338, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f72ed9ad5a1026910c730, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c3ae08e9b000d9bbc51
37633, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f524a6c613b026d74449d, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c3ad7a04c000f8d372c
38986, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f5bc06c613b026c744839, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c3de08e9b000f9b26f2
40626, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f67fc6c613b026c744e60, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c3dd7a04c000d8d2b0b
39323, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f5e25594d90026eda23a9, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c3ee08e9b000d9bbc56
38505, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f5861594d90026eda2120, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c3ed7a04c000f8d3732
42949, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f76ca594d90026dda2bd4, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c3fe08e9b000e9b44bb
40539, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f673a6c613b026c744e22, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c41e08e9b000e9b44be
43166, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f78786c613b026f745328, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c43d7a04c000e8d9837
41353, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f6c7a9ad5a1026910c50d, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c43d7a04c000f8d3738
42911, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f76666c613b026c7452db, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c43e08e9b000f9b26fc
38365, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f56b59ad5a1026710b748, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c44d7a04c000e8d983a
39655, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f5f9ab83f690265c15c13, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c45d7a04c00108d1504
40737, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f68e2594d90026bda2621, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c47d7a04c00108d1508
38874, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f5b14594d90026cda1ff6, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c48d7a04c000d8d2b14
41388, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f6cdd594d90026cda27eb, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c48e08e9b000e9b44c9
42372, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f732b6c613b026f745180, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c49e08e9b000d9bbc65
39708, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f60849ad5a1026710bacc, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c49e08e9b00109b1697
40700, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f68aa6c613b026f744e29, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c4cd7a04c00108d150d
42195, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f71f4594d90026cda295e, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c4dd7a04c000f8d373f
39857, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f621b9ad5a1026910bed2, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c4de08e9b000f9b2707
42026, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f7057594d90026eda2caf, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c4dd7a04c000e8d9844
40098, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f63d19ad5a1026910bf68, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c4fe08e9b000e9b44d8
39841, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f61cf6c613b026f744a1a, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c50e08e9b000e9b44db
41147, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f6b2a9ad5a1026910c484, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c52d7a04c000e8d9848
42109, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f71646c613b026c745168, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c52e08e9b000f9b270d
41706, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f6eb5b83f690262c16360, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c52d7a04c000e8d984b
39662, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f5fc46c613b026e74492a, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c53e08e9b000d9bbc72
42388, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f739c594d90026bda295e, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c54e08e9b000d9bbc77
38711, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f5a5b9ad5a1026810b99d, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c57d7a04c00108d1514
40116, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f64236c613b026f744ace, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c57e08e9b00109b16a8
38077, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f54e26c613b026c744560, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c57e08e9b000f9b2714
39682, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f6040594d90026dda2302, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c57d7a04c000e8d984f
38814, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f5aa76c613b026d744817, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c59e08e9b000d9bbc7f
39691, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f6048b83f690262c15ccb, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c5ce08e9b00109b16ac
38718, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f5a769ad5a1026710b8c4, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c5de08e9b000e9b44f1
39635, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f5ff4594d90026dda22e3, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c5de08e9b000d9bbc83
42188, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f71999ad5a1026710c1de, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c5ee08e9b000f9b271a
40193, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f64d09ad5a1026710bc80, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c5ee08e9b000d9bbc8a
43070, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f78126c613b026c745368, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c60e08e9b000f9b271e
43025, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f77b0594d90026dda2c1e, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c61d7a04c000f8d374a
40659, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f684f6c613b026e744dca, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c61e08e9b000d9bbc90
41115, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f6b20594d90026cda2757, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c62e08e9b000d9bbc93
39283, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f5dd06c613b026d744953, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c63d7a04c000f8d374e
42942, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f76e29ad5a1026910c891, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c65d7a04c000e8d985f
38976, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f5bc8b83f690263c15cc7, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c66e08e9b000f9b2724
39622, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f5f829ad5a1026810bb6d, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c67d7a04c00108d151f
37870, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f53e09ad5a1026610b55b, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c67d7a04c000e8d9865
42941, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f76c76c613b026c745304, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c67e08e9b00109b16b3
38967, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f5ba7b83f690263c15cb9, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c68d7a04c000f8d3753
42141, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f71739ad5a1026810c341, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c6be08e9b000f9b272b
42089, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f70e1594d90026dda2a0a, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c6bd7a04c00108d1524
42299, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f728a594d90026bda2910, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c6cd7a04c00108d1528
42268, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f72399ad5a1026710c1fa, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c6de08e9b00109b16ba
42677, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f7515b83f690263c16820, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c6dd7a04c000e8d9872
43021, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f77d2594d90026dda2c2a, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c6fd7a04c000e8d9878
42122, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f71349ad5a1026710c1ba, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c6fd7a04c000e8d987b
42593, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f74a69ad5a1026710c284, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c71d7a04c00108d1531
39417, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f5ed49ad5a1026910bd3b, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c72d7a04c00108d1534
41505, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f6d649ad5a1026710c0b6, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c73d7a04c000e8d9885
39092, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f5cb8b83f690263c15d25, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c73d7a04c000d8d2b34
40456, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f668eb83f690264c160d1, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c73e08e9b000d9bbca5
40287, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f6522594d90026dda2543, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c75d7a04c000d8d2b3d
42209, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f71f16c613b026e7450c5, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c77e08e9b000f9b2735
38683, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f59ebb83f690263c15c05, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c77d7a04c00108d1539
42823, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f75c16c613b026c7452a2, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c78e08e9b000d9bbcae
40556, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f677f594d90026dda2715, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c78e08e9b000e9b4507
40446, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f66766c613b026c744dba, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c7ad7a04c000f8d3767
39471, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f5eec6c613b026d7449c7, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c7ae08e9b000f9b273a
38462, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f57879ad5a1026910ba0b, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c7be08e9b000e9b450b
39259, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f5d7d6c613b026c7448be, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c7ee08e9b000f9b273f
43052, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f7823b83f690262c1661d, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c7ed7a04c000f8d376f
43067, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f781c6c613b026c74536d, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c7ed7a04c000d8d2b49
38066, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f54f9594d90026eda1f5f, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c7ed7a04c000f8d3772
39079, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f5c5a594d90026cda2069, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c7fd7a04c00108d1540
40768, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f69009ad5a1026610be05, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c82d7a04c00108d1547
41180, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f6b9b594d90026eda2b12, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c82d7a04c000d8d2b52
38957, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f5b879ad5a1026910bbe4, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c83d7a04c000e8d98a7
38887, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f5b759ad5a1026710b921, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c83e08e9b00109b16c6
37672, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f529fb83f690264c157c6, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c84d7a04c00108d154c
41019, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f6aa3594d90026cda2731, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c87e08e9b00109b16cb
41828, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f6f31b83f690262c16384, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c88d7a04c000d8d2b5c
40855, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f69859ad5a1026710bf93, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c88d7a04c000e8d98b2
41729, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f6ed76c613b026d745147, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c89d7a04c000f8d3788
41376, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a1f6cc3b83f690262c162c3, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6c8bd7a04c000f8d378b
